Cycle,Mean_Retention,CI95_Lower_Retention,CI95_Upper_Retention,Mean_Capacity,CI95_Lower_Capacity,CI95_Upper_Capacity
4544,0.763215258855609,0.71934604904635,0.791553133515007,178.95277777777,168.66666666666,185.597222222213
4545,0.763215258855609,0.71934604904635,0.791553133515007,178.95277777777,168.66666666666,185.597222222213
4546,0.763215258855609,0.71934604904635,0.791553133515007,178.95277777777,168.66666666666,185.597222222213
4547,0.763010899182585,0.71934604904635,0.791553133515007,178.904861111103,168.66666666666,185.597222222213
4548,0.763010899182585,0.71934604904635,0.791553133515007,178.904861111103,168.66666666666,185.597222222213
4549,0.763010899182585,0.71934604904635,0.791553133515007,178.904861111103,168.66666666666,185.597222222213
4550,0.762942779291577,0.71934604904635,0.791553133515007,178.888888888881,168.66666666666,185.597222222213
4551,0.762942779291577,0.71934604904635,0.791553133515007,178.888888888881,168.66666666666,185.597222222213
4552,0.762942779291577,0.71934604904635,0.791553133515007,178.888888888881,168.66666666666,185.597222222213
4553,0.762942779291577,0.71934604904635,0.791553133515007,178.888888888881,168.66666666666,185.597222222213
4554,0.762942779291577,0.71934604904635,0.791553133515007,178.888888888881,168.66666666666,185.597222222213
4555,0.762874659400569,0.71934604904635,0.791553133515007,178.872916666659,168.66666666666,185.597222222213
4556,0.76280653950956,0.71934604904635,0.791553133515007,178.856944444436,168.66666666666,185.597222222213
4557,0.762602179836536,0.71934604904635,0.790190735694844,178.80902777777,168.66666666666,185.277777777769
4558,0.762602179836536,0.71934604904635,0.790190735694844,178.80902777777,168.66666666666,185.277777777769
4559,0.762602179836536,0.71934604904635,0.790190735694844,178.80902777777,168.66666666666,185.277777777769
4560,0.762602179836536,0.71934604904635,0.790190735694844,178.80902777777,168.66666666666,185.277777777769
4561,0.762534059945528,0.71934604904635,0.790190735694844,178.793055555547,168.66666666666,185.277777777769
4562,0.762534059945528,0.71934604904635,0.790190735694844,178.793055555547,168.66666666666,185.277777777769
4563,0.76246594005452,0.71934604904635,0.790190735694844,178.777083333325,168.66666666666,185.277777777769
4564,0.762329700272503,0.71934604904635,0.790190735694844,178.745138888881,168.66666666666,185.277777777769
4565,0.762329700272503,0.71934604904635,0.790190735694844,178.745138888881,168.66666666666,185.277777777769
4566,0.762329700272503,0.71934604904635,0.790190735694844,178.745138888881,168.66666666666,185.277777777769
4567,0.762261580381495,0.71934604904635,0.790190735694844,178.729166666659,168.66666666666,185.277777777769
4568,0.762193460490487,0.717983651226186,0.790190735694844,178.713194444436,168.347222222216,185.277777777769
